450	220.35	0.90808	52.802	22.113	41.687	107.9	85.107	11.925	80.461	0.45478	0.018174	1.5446	0.67734	0.54449	0.24966	0.0011637	6.7883	0.70485	0.44587	0.80021	0.40352	0.69791	7.4906e-06	7.7266e-06	0.55482	1.1541	-17.939	4330.2	0	11.467	2
450	222	0.72333	37.475	25.877	68.64	109.52	67.737	14.796	125.94	0.28768	0.0057592	1.6077	0.65861	0.34934	0.37422	0.00074544	2.1308	0.48824	0.32923	0.80427	0.275	0.45368	3.1653e-06	1.67e-06	0.60256	0.86101	-27.921	4389.8	0	1.1682	2
450	222	0.72333	37.475	25.877	68.64	109.52	67.737	14.796	125.94	0.28768	0.0057594	1.6077	0.65862	0.34934	0.37429	0.00074551	2.1225	0.48921	0.32931	0.80445	0.275	0.45368	3.1653e-06	1.67e-06	0.60256	0.86101	-27.921	4389.8	0	1.1682	2
450	227.05	0.93671	55.407	19.398	55.787	114.56	89.111	11.504	75.195	0.47827	0.018324	1.5617	0.67079	0.39492	0.24023	0.001565	8.6779	0.71343	0.43788	0.79622	0.47187	0.79068	9.6142e-06	9.7302e-06	0.55003	1.1668	-14.045	2573.4	0	1.7834	2
450	228.8	0.98485	84.269	14.612	33.382	116.33	97.098	6.9594	272.45	1.0156	0.0078538	1.559	0.66051	0.32734	0.37672	0.0012026	1.6993	0.73001	0.68396	0.90571	0.15691	0.39713	2.4254e-06	2.4159e-06	0.74952	0.65799	-13.256	4874	0	13.482	2
450	230.45	0.99301	85.622	10.104	73.299	118.02	98.644	7.0099	788.98	1.032	0.0051959	1.8111	0.57741	0.47712	0.40151	0.00040032	5.3733	0.62312	0.55269	0.83663	0.027256	0.16283	4.0773e-07	3.8551e-07	0.94697	0.18044	-12.289	4457.4	0	10.479	2
450	231.28	0.75814	47.661	31.079	-25.819	118.87	70.181	11.163	213.3	0.44928	0.0067999	1.7399	0.61083	0.46201	0.37107	0.00067553	5.7029	0.61086	0.38478	0.77478	0.17647	0.38314	2.2576e-06	1.502e-06	0.71004	0.67753	-11.125	4200.8	0	8.5457	2
450	231.28	0.75814	47.661	31.079	-25.819	118.87	70.181	11.163	213.31	0.44928	0.0068007	1.74	0.6108	0.46207	0.37106	0.0006756	5.7029	0.61092	0.38479	0.77454	0.17574	0.38252	2.2503e-06	1.5006e-06	0.71099	0.67588	-11.125	4200.8	0	8.5457	2
450	235.41	0.82982	57.724	32.211	-56.058	123.16	76.271	10.666	234.16	0.60652	0.0081536	1.7108	0.61096	0.35323	0.38013	0.00093772	4.2716	0.67429	0.56052	0.85846	0.17228	0.38877	2.3244e-06	1.7636e-06	0.71903	0.68185	-22.4	4466	0	0.30604	2
450	244.69	0.98528	86.437	14.778	-86.945	133.06	97.176	6.9231	340.89	1.0676	0.0066771	1.6464	0.63432	0.37155	0.44748	0.0012566	7.6522	0.53285	0.46139	0.79474	0.23475	0.45904	3.2405e-06	2.5625e-06	0.65135	0.83966	-23.891	2825.2	0	4.4511	2
450	245.61	0.95829	63.971	18.282	-70.473	134.06	92.475	8.521	295.53	0.61443	0.0047394	1.605	0.65043	0.35771	0.35136	0.00076315	8.0278	0.5755	0.47887	0.7905	0.14062	0.34763	1.8585e-06	1.3358e-06	0.7583	0.58587	-20.371	4881.6	0	7.1722	2
450	245.61	0.95829	63.971	18.282	-70.473	134.06	92.475	8.521	295.54	0.61443	0.0047396	1.605	0.6504	0.35772	0.35138	0.00076313	8.0069	0.57574	0.47887	0.79051	0.14062	0.34763	1.8585e-06	1.3358e-06	0.7583	0.58587	-20.371	4881.6	0	7.1722	2
450	247.36	0.71509	41.669	29.128	68.45	135.97	67.193	13.05	133.07	0.35862	0.0050109	1.465	0.71252	0.35607	0.4124	0.00091581	5.63	0.56646	0.39972	0.78028	0.2435	0.44331	3.0222e-06	1.883e-06	0.63513	0.8318	-11.416	3434.2	0	4.5082	2
450	247.36	0.71509	41.669	29.128	68.45	135.97	67.193	13.05	133.09	0.35862	0.0050106	1.4651	0.71245	0.35605	0.41238	0.00091588	5.6187	0.56686	0.39972	0.78041	0.2435	0.44331	3.0222e-06	1.883e-06	0.63513	0.8318	-11.416	3434.2	0	4.5082	2
450	248.09	0.6753	43.837	32.332	45.67	136.78	64.781	13.253	207.05	0.41171	0.0042426	1.5252	0.68367	0.40591	0.40145	0.00077906	4.8462	0.58926	0.48121	0.81202	0.12849	0.33809	1.7579e-06	1.3731e-06	0.77748	0.55961	-13.481	4234.9	0	11.478	2
450	248.09	0.6753	43.837	32.332	45.67	136.78	64.781	13.253	207.06	0.41171	0.0042426	1.5253	0.68366	0.40589	0.40144	0.00077903	4.8438	0.58991	0.48121	0.81195	0.12849	0.33809	1.7579e-06	1.3731e-06	0.77748	0.55961	-13.481	4234.9	0	11.478	2
450	248.09	0.9	58.695	25.584	-64.104	136.78	84.056	8.9201	261.16	0.56902	0.0043717	1.5356	0.67545	0.31738	0.3756	0.00079849	4.2439	0.56397	0.53946	0.84005	0.14465	0.35311	1.9176e-06	1.3903e-06	0.7531	0.59971	-15.598	2514	0	16.042	2
450	255.63	0.96093	69.886	19.343	29.4	145.21	92.906	8.6731	315.98	0.72994	0.004663	1.4566	0.70902	0.36605	0.36358	0.00061426	2.7824	0.66218	0.56863	0.86359	0.11836	0.32447	1.6191e-06	1.2628e-06	0.7919	0.52767	-13.837	4592.8	0	0.32042	2
450	255.63	0.96093	69.886	19.343	29.4	145.21	92.906	8.6731	316.02	0.72994	0.0046629	1.4568	0.70894	0.36606	0.36356	0.00061427	2.7824	0.66218	0.56863	0.86359	0.11836	0.32447	1.6191e-06	1.2628e-06	0.7919	0.52767	-13.837	4592.8	0	0.32042	2
450	259.94	0.86405	51.557	25.954	-39.396	150.16	79.806	10.583	246.87	0.46236	0.004754	1.5808	0.65878	0.35755	0.33699	0.00053581	3.9953	0.60368	0.52805	0.84266	0.094034	0.29188	1.3101e-06	1.0637e-06	0.82962	0.44979	-18.456	3689.8	0	10.609	2
450	262.42	0.93696	59.927	20.941	39.541	153.04	89.144	9.3426	29.882	0.55932	0.033076	1.4151	0.72876	0.34262	0.31849	0.0047172	5.2304	0.67627	0.55177	0.83658	1.0269	2.1007	6.7858e-05	0.00026542	0.62876	1.2977	-29.157	3675.5	0	26.63	2
450	283.46	0.63036	44.971	34.911	-85.314	178.56	62.407	12.495	161.46	0.44979	0.004458	1.3453	0.76853	0.33878	0.30746	0.00083467	8.615	0.58367	0.41816	0.76028	0.25741	0.4417	3.0003e-06	1.5616e-06	0.61863	0.83647	-19.709	4857.9	0	1.4699	2
450	283.46	0.63036	44.971	34.911	-85.314	178.56	62.407	12.495	161.47	0.44979	0.0044585	1.3454	0.7685	0.3388	0.30738	0.00083468	8.6571	0.58332	0.41815	0.76012	0.25741	0.4417	3.0003e-06	1.5616e-06	0.61863	0.83647	-19.709	4857.9	0	1.4699	2
450	305.33	0.94424	64.023	21.08	55.816	207.17	90.243	9.1381	111.63	0.63065	0.010362	1.3148	0.77924	0.30472	0.27015	0.0011501	4.3193	0.67258	0.56004	0.85399	0.25909	0.55281	4.6997e-06	5.5165e-06	0.65844	0.91213	-28.619	3299.5	0	3.4281	2
452	292.01	0.94592	66.717	21.643	84.746	188.65	90.5	7.7746	112.27	0.67989	0.010141	1.3543	0.7614	0.36035	0.29625	0.0016587	5.2842	0.53685	0.43322	0.7926	0.3994	0.71812	7.9308e-06	9.2113e-06	0.56822	1.1515	-14.462	2724.1	0	0.45016	2
454	113.61	0.5209	28.665	24.469	-26.585	28.433	57.863	19.909	26.443	0.19518	0.045817	1.9559	0.55699	0.62873	0.25748	0.0018034	5.8889	0.75447	0.26062	0.73981	0.83773	1.0127	1.577e-05	1.0208e-05	0.41134	1.5369	-4.3453	4779.3	0	20.053	2
454	264.77	0.92849	68.546	25.455	-76.689	154.42	87.9	8.9088	151.07	0.73566	0.01386	1.6432	0.63293	0.47646	0.42073	0.0013096	4.0533	0.65001	0.57349	0.8614	0.24014	0.53077	4.3325e-06	5.3874e-06	0.67283	0.87662	-17.355	4677.5	0	13.265	2
455	101.43	0.81087	33.556	19.638	88.564	22.609	74.532	18.828	42.159	0.20727	0.029519	2.2722	0.49465	0.46866	0.37721	0.0023894	6.3184	0.53447	0.12646	0.68488	0.82857	0.82915	1.0573e-05	6.4736e-06	0.34674	1.6536	-11.117	5673.7	0	2.4332	2
455	250.72	0.99205	86.408	10.873	67.991	138.16	98.458	5.7748	399.77	1.0415	0.0076775	1.9104	0.54349	0.4122	0.49181	0.0012179	2.4793	0.56077	0.66683	0.89381	0.11307	0.32883	1.6629e-06	1.5446e-06	0.80432	0.52107	-9.3629	2987.6	0	1.7753	2
456	117.41	0.85256	37.24	19.462	-48.158	30.231	78.59	15.724	39.439	0.24163	0.036351	1.9797	0.55312	0.53675	0.32857	0.0020724	5.6613	0.68129	0.2348	0.73751	0.77003	0.91931	1.2997e-05	9.2658e-06	0.37521	1.6228	-8.5986	5950.3	0	5.1527	2
456	214.47	0.70011	43.22	30.861	-85.551	100.87	66.247	13.007	17.067	0.3862	0.042706	1.3286	0.77806	0.33531	0.34701	0.0055095	4.5014	0.63632	0.39873	0.78855	1.8095	2.9606	0.00013478	0.00057616	0.49936	1.7669	-14.476	3643.9	0	21.99	2
456	251.39	0.93753	60.906	21.189	-82.28	138.59	89.229	10.76	156.4	0.56961	0.0076878	1.4222	0.72893	0.36162	0.29751	0.0010139	3.9285	0.62189	0.46136	0.81611	0.27331	0.47249	3.4332e-06	2.2648e-06	0.60809	0.89891	-28.428	2668.2	0	2.5038	2
457	136.9	0.92844	48.389	17.976	62.897	41.008	87.911	12.774	22.163	0.36406	0.050147	1.9113	0.56079	0.34001	0.43756	0.0058803	3.9893	0.66661	0.38832	0.81352	1.4926	2.3667	8.613e-05	0.00030303	0.45672	1.8774	-10.503	5497.1	0	20.623	2
458	164.1	0.90259	47.108	20.281	-11.921	58.799	84.399	13.194	34.665	0.3586	0.025167	1.6734	0.63531	0.36714	0.30977	0.0024336	8.1433	0.72684	0.32861	0.74293	0.94939	1.3263	2.7051e-05	3.4214e-05	0.44141	1.6014	-6.8122	3407.1	0	0.34278	2
459	182.49	0.97288	62.977	14.568	44.012	72.559	94.949	8.9845	61.921	0.56858	0.021403	1.7007	0.616	0.34109	0.41622	0.003499	4.1519	0.65399	0.54367	0.84792	0.59201	1.1974	2.2047e-05	5.3477e-05	0.60555	1.2559	-13.533	3915	0	8.1052	2
459	184.98	0.83055	41.604	23.171	61.409	74.545	76.356	16.218	80.565	0.30843	0.016157	2.018	0.53842	0.43715	0.38818	0.0015292	4.9577	0.62062	0.29876	0.7651	0.43243	0.57824	5.142e-06	3.3213e-06	0.49808	1.1548	-11.239	2245.5	0	9.3803	2
459	185.8	0.82609	44.359	24.998	48.724	75.213	75.923	13.789	85.011	0.35266	0.013386	1.6315	0.64476	0.49783	0.43401	0.0014873	1.6436	0.6092	0.44657	0.8553	0.33	0.58617	5.2841e-06	6.7881e-06	0.57557	1.0525	-6.0076	3105.6	0	1.7099	2
459	191.77	0.9411	51.843	17.529	-50.935	80.125	89.776	14.393	99.783	0.40746	0.016568	1.8143	0.58652	0.45679	0.35947	0.0013754	1.7125	0.58957	0.41908	0.84905	0.33919	0.54879	4.6315e-06	4.2051e-06	0.55866	1.0419	-17.591	3174.8	0	0.82649	2
459	195.91	0.92513	52.666	19.994	-82.249	83.617	87.434	11.113	116.91	0.43176	0.0070198	1.4459	0.71991	0.37401	0.35666	0.001045	7.4774	0.6174	0.41496	0.77077	0.2974	0.4953	3.7727e-06	2.4808e-06	0.58799	0.9514	-7.2632	3972	0	2.98	2
459	214.47	0.87383	53.274	25.904	85.714	100.21	80.902	11.475	86.49	0.47746	0.011963	1.6013	0.65525	0.3352	0.32733	0.0018794	6.016	0.58954	0.42795	0.79278	0.39702	0.70001	7.5358e-06	9.104e-06	0.5538	1.1806	-10.656	1568.1	0	10.03	2
459	227.88	0.96872	70.26	17.436	65.556	113.14	94.221	8.6929	242.92	0.71322	0.0070714	1.6835	0.61997	0.39084	0.51041	0.0012344	3.3003	0.56355	0.55569	0.85909	0.17195	0.42276	2.7486e-06	2.9112e-06	0.73391	0.70183	-6.8403	4653.7	0	2.0596	2
459	230.45	0.84206	43.457	23.44	29.956	115.7	77.493	13.311	106.85	0.3316	0.0078156	1.6587	0.63514	0.34759	0.41205	0.0011773	3.926	0.59018	0.43395	0.80768	0.27593	0.49502	3.7685e-06	3.0047e-06	0.61101	0.92669	-16.398	3348.1	0	0.28588	2
459	230.45	0.84217	50.993	27.496	79.384	115.7	77.496	10.138	221.97	0.45665	0.0048172	1.5431	0.67614	0.41493	0.34436	0.00060473	6.6171	0.61794	0.46437	0.7987	0.12217	0.32748	1.6493e-06	1.2463e-06	0.78551	0.53557	-14.759	1982	0	7.4071	2
459	230.45	0.84217	50.993	27.496	79.384	115.7	77.496	10.138	221.99	0.45665	0.0048175	1.5432	0.67608	0.41493	0.34429	0.00060468	6.6253	0.61913	0.46437	0.79836	0.12217	0.32748	1.6493e-06	1.2463e-06	0.78551	0.53557	-14.759	1982	0	7.4071	2
459	233.76	0.74211	41.922	28.099	-86.094	119.05	69.02	12.365	51.704	0.34645	0.008328	1.1696	0.8715	0.54887	0.72584	0.0025517	3.4646	0.44547	0.3985	0.82289	0.54444	1.0942	1.8413e-05	6.0799e-05	0.52418	1.416	-10.237	6033.4	0	4.3172	2
459	234.68	0.86798	46.256	22.97	-41.064	119.99	80.248	13.114	70.384	0.36283	0.0097965	1.5141	0.69201	0.32744	0.43003	0.0016861	4.6771	0.58641	0.40041	0.7916	0.41419	0.70188	7.5761e-06	9.3299e-06	0.53265	1.2229	-14.339	6159.1	0	6.678	2
459	238.08	0.92777	54.645	20.392	53.658	123.49	87.807	10.091	235.19	0.46286	0.0050743	1.5768	0.66283	0.40516	0.31995	0.00055101	2.9213	0.62833	0.47082	0.82343	0.12048	0.32725	1.6469e-06	1.2828e-06	0.7888	0.53429	-24.766	2703.7	0	1.8261	2
459	238.08	0.92777	54.645	20.392	53.658	123.49	87.807	10.091	235.19	0.46286	0.0050751	1.5769	0.66279	0.40516	0.31987	0.00055097	2.9213	0.62833	0.47082	0.82343	0.12048	0.32725	1.6469e-06	1.2828e-06	0.7888	0.53429	-24.766	2703.7	0	1.8261	2
459	238.9	0.82445	51.471	29.129	49.559	124.35	75.761	11.636	135.82	0.47592	0.0061428	1.3383	0.7709	0.33276	0.30605	0.00091338	4.6512	0.66386	0.47241	0.82273	0.27035	0.46835	3.3734e-06	2.1371e-06	0.61039	0.89158	-13.724	6151.9	0	0.80086	2
459	239.73	0.95139	57.956	17.85	-17.992	125.21	91.366	10.744	107	0.50039	0.010421	1.4645	0.71423	0.39775	0.44836	0.001296	1.4249	0.59337	0.37647	0.8384	0.39359	0.64312	6.3606e-06	8.9034e-06	0.52963	1.1667	-26.294	5807.1	0	3.0951	2
459	242.21	0.96186	67.755	18.533	82.953	127.82	93.062	8.6009	82.511	0.6715	0.017422	1.5597	0.67255	0.29363	0.28258	0.0021704	13.66	0.57586	0.35497	0.73071	0.69531	1.0721	1.7675e-05	2.1933e-05	0.50098	1.3884	-13.87	1098.5	0	34.024	2
459	245.92	0.9412	60.88	20.568	65.933	131.76	89.781	8.7211	236.2	0.56192	0.0050229	1.4641	0.70682	0.4171	0.42957	0.00082218	3.2066	0.64072	0.54242	0.84945	0.15931	0.37261	2.1351e-06	1.5936e-06	0.73473	0.64497	-17	3341.2	0	0.2016	2
459	245.92	0.9412	60.88	20.568	65.933	131.76	89.781	8.7211	236.22	0.56192	0.0050229	1.4642	0.70678	0.41704	0.42949	0.000822	3.1803	0.64253	0.54243	0.84973	0.15931	0.37261	2.1351e-06	1.5936e-06	0.73473	0.64497	-17	3341.2	0	0.2016	2
459	247.27	0.98118	85.577	16.526	-67.462	133.2	96.421	7.6993	88.19	1.034	0.027938	1.7487	0.59345	0.33151	0.39779	0.0041463	3.0527	0.6271	0.63732	0.88064	0.51714	1.2763	2.5051e-05	8.1279e-05	0.70538	1.0213	-16.999	5348.9	0	11.773	2
459	249.01	0.94698	62.756	20.162	-29.477	135.09	90.669	9.6809	217.46	0.59125	0.0072075	1.6572	0.62996	0.34921	0.36474	0.00081193	2.0603	0.68001	0.54729	0.86025	0.17644	0.38621	2.2938e-06	1.6366e-06	0.71091	0.67858	-27.43	3338.4	0	6.0904	2
459	259.03	0.65801	40.328	30.367	56.101	146.18	63.83	13.66	101.24	0.34665	0.0076893	1.3667	0.75903	0.41106	0.3014	0.00088372	4.3326	0.60266	0.39263	0.78964	0.30743	0.47727	3.503e-06	1.7984e-06	0.57587	0.92808	-17.505	5881.8	0	8.1493	2
459	265.82	0.81415	45.545	26.446	-44.01	153.95	74.809	13.12	141.46	0.37732	0.0079185	1.6802	0.62594	0.38917	0.46666	0.0010249	5.0668	0.60753	0.46147	0.80379	0.2064	0.43651	2.9303e-06	2.4584e-06	0.68366	0.77786	-25.125	3241.2	0	13.975	2
459	268.3	0.58983	45.397	36.659	-40.482	156.84	60.537	10.925	102.72	0.46326	0.010101	1.3152	0.78315	0.4048	0.36814	0.0010172	5.5051	0.64526	0.458	0.81684	0.31977	0.58276	5.2227e-06	5.7885e-06	0.58823	1.0417	-26.206	5578.1	0	1.0478	2
459	268.3	0.94113	60.747	20.535	-14.752	156.84	89.771	9.9571	154.87	0.55954	0.0084656	1.532	0.68296	0.35508	0.3342	0.0010495	6.9874	0.61324	0.41831	0.78293	0.30714	0.50047	3.8519e-06	2.4662e-06	0.57947	0.96692	-23.452	4816.2	0	7.8339	2
459	268.3	0.97716	76.428	16.241	67.864	156.84	95.699	7.5205	208.25	0.83093	0.0082928	1.5288	0.67837	0.35892	0.52496	0.0013042	1.1184	0.57577	0.53614	0.88562	0.24266	0.51632	4.0997e-06	5.5032e-06	0.65906	0.87655	-27.045	5273.3	0	13.292	2
459	274.18	0.70541	47.828	33.9	33.553	163.79	66.573	11.192	190.01	0.4676	0.0043081	1.3867	0.74518	0.33975	0.42147	0.00082829	4.1113	0.6083	0.49579	0.82762	0.1828	0.39618	2.4138e-06	1.7429e-06	0.70474	0.70438	-23.181	3328.7	0	25.463	2
459	281.81	0.63258	40.061	31.027	-89.896	173.02	62.519	14.091	96.119	0.34926	0.0075422	1.3732	0.75308	0.37084	0.34157	0.0010315	9.0656	0.57911	0.44493	0.77817	0.2814	0.49755	3.8071e-06	2.8631e-06	0.60573	0.93568	-29.106	4838.3	0	0.38143	2
459	282.64	0.83515	51.359	28.248	70.334	174.04	76.795	10.686	373.89	0.46746	0.0017885	1.2808	0.80484	0.37068	0.38492	0.00036274	1.7254	0.4826	0.379	0.81276	0.01683	0.13398	2.7604e-07	3.0952e-07	0.96824	0.12328	-16.001	3628.1	0	37.002	2
459	285.12	0.96484	73.382	19.287	-58.144	177.11	93.558	8.1524	162.4	0.78352	0.010426	1.5592	0.66509	0.33042	0.32925	0.0014033	3.3871	0.62457	0.57023	0.85607	0.25033	0.53564	4.4123e-06	5.119e-06	0.66203	0.89368	-21.468	5836	0	0.67013	2
459	285.95	0.94609	65.842	21.325	85.153	178.14	90.528	8.4869	193.4	0.65186	0.0043672	1.1544	0.88072	0.32747	0.33012	0.00088617	9.251	0.60039	0.42371	0.7664	0.27894	0.47515	3.4719e-06	2.1869e-06	0.60266	0.90857	-20.494	4875.5	0	3.725	2
459	292.74	0.92924	69.484	25.672	5.8196	186.71	88.007	8.0218	316.54	0.7468	0.0036343	1.3421	0.76481	0.35377	0.35387	0.00067326	2.7521	0.58164	0.5554	0.85727	0.13557	0.34634	1.8446e-06	1.4235e-06	0.76727	0.57991	-17.738	3637.2	0	0.078806	2
459	294.4	0.95905	85.75	24.288	79.081	188.82	92.587	6.5036	161.39	1.0812	0.016917	1.6776	0.61687	0.35322	0.44723	0.0021086	4.4161	0.64046	0.63456	0.87431	0.29089	0.74685	8.5778e-06	1.8387e-05	0.70768	0.91844	-21.654	4345.6	0	9.3621	2
459	297.8	0.90208	60.635	26.168	73.228	193.21	84.32	10.172	191.66	0.59351	0.0052803	1.316	0.78032	0.34241	0.38518	0.00094709	5.1442	0.61369	0.50789	0.81504	0.21907	0.43279	2.8805e-06	2.0629e-06	0.6638	0.79292	-23.936	5033.9	0	8.879	2
459	334.82	0.83658	51.911	28.439	-68.218	244.24	76.936	11.064	403.64	0.47669	0.0014791	1.2239	0.83491	0.30645	0.32632	0.00032973	8.6015	0.5828	0.4646	0.78293	0.012135	0.10949	1.8435e-07	1.7988e-07	0.97603	0.094633	-22.952	3665.3	0	36.251	2
459	344.1	0.88819	65.277	29.993	-16.686	257.96	82.585	9.12	234.04	0.70235	0.005533	1.3485	0.76274	0.35685	0.31434	0.00078135	6.2412	0.55738	0.51911	0.82012	0.21081	0.41623	2.6643e-06	1.7303e-06	0.66986	0.76169	-31.962	5065.3	0	2.8137	2
459	344.1	0.88819	65.277	29.993	-16.686	257.96	82.585	9.12	234.05	0.70235	0.0055326	1.3486	0.76268	0.35681	0.31432	0.00078136	6.2538	0.55812	0.5191	0.81885	0.21081	0.41623	2.6643e-06	1.7303e-06	0.66986	0.76169	-31.962	5065.3	0	2.8137	2
459	365.14	0.64095	51.195	39.296	-4.2134	290.47	62.934	9.9783	100.23	0.56678	0.0097652	1.4076	0.72925	0.36381	0.36604	0.0016745	4.9134	0.58657	0.61177	0.86108	0.25075	0.6126	5.7713e-06	9.2673e-06	0.70133	0.87496	-35.484	4746.9	0	1.8629	2
460	175.09	0.30031	39.087	37.283	-70.653	66.642	52.363	12.832	70.743	0.39608	0.020711	1.8687	0.56722	0.3612	0.32084	0.0017138	2.0561	0.69929	0.47897	0.84842	0.39826	0.71941	7.9593e-06	9.5382e-06	0.57182	1.1289	-3.9812	3480.3	0	1.0919	2
460	180.2	0.90709	48.481	20.407	65.45	70.588	84.982	12.242	188.23	0.37558	0.0035017	1.3904	0.74979	0.34014	0.30788	0.00053062	7.4444	0.60451	0.33259	0.74112	0.18168	0.38558	2.2864e-06	1.4556e-06	0.70266	0.68373	-7.5504	3713.6	0	28.519	2
460	197.62	0.9779	64.752	13.539	37.974	84.901	95.839	9.5297	175.83	0.59422	3.7742	5.1802	0.21109	4.6893	0.41154	0.0010946	2.1764	0.66065	0.56173	0.86967	0.22069	0.45613	3.1996e-06	2.862e-06	0.66962	0.81564	-16.302	3273	0	0.44342	2
460	221.87	0.89041	53.172	24.201	48.128	107.01	82.865	11.359	190.49	0.46336	0.005405	1.587	0.65998	0.36666	0.33206	0.00074661	5.619	0.6056	0.45644	0.80335	0.19213	0.39842	2.4412e-06	1.6012e-06	0.69108	0.71667	-17.014	4835.1	0	3.1459	2
460	221.87	0.89041	53.172	24.201	48.128	107.01	82.865	11.359	190.5	0.46336	0.005405	1.587	0.65998	0.36664	0.33207	0.00074655	5.6286	0.60565	0.45643	0.80348	0.19213	0.39842	2.4412e-06	1.6012e-06	0.69108	0.71667	-17.014	4835.1	0	3.1459	2
461	169.41	0.91789	53.219	21.119	-22.562	62.257	86.424	10.618	64.212	0.44409	0.013299	1.4072	0.73881	0.35807	0.34267	0.0019813	4.6431	0.67991	0.42262	0.80427	0.54084	0.90197	1.2511e-05	1.6524e-05	0.52666	1.3093	-8.6829	3875.2	0	7.0701	2
461	186.99	0.82452	41.767	23.633	83.054	75.843	75.778	14.378	66.57	0.31186	0.01261	1.4824	0.71047	0.46061	0.44541	0.0013947	2.7609	0.60378	0.28357	0.79259	0.50435	0.70494	7.6422e-06	7.4593e-06	0.46218	1.3381	-16.327	5800.2	0	0.72587	2
462	113.07	0.95767	47.87	13.78	-76.086	27.673	92.393	13.227	61.968	0.33534	0.016358	1.9824	0.55157	0.38897	0.41022	0.0020858	8.1198	0.51642	0.19437	0.68715	0.66277	0.79231	9.6541e-06	7.8211e-06	0.39271	1.5336	-2.6478	5483.8	0	33.666	3
462	178.74	0.9683	72.799	18.184	-2.3994	69.152	94.148	8.8438	55.78	0.76132	0.025204	1.4579	0.74674	0.33752	0.36891	0.0041244	4.6552	0.71916	0.30672	0.77451	1.3047	1.7742	4.8404e-05	8.5036e-05	0.39914	1.8817	-6.3072	6051.4	0	0.0027653	2
462	243.44	0.83043	52.544	29.273	49.315	128.27	76.333	10.865	118.29	0.48906	0.0078471	1.3461	0.76375	0.34705	0.32998	0.0011373	6.0146	0.63567	0.53899	0.83011	0.25392	0.51145	4.0228e-06	4.0046e-06	0.64547	0.90099	-16.064	5297.2	0	10.287	2
462	243.44	0.83043	52.544	29.273	49.315	128.27	76.333	10.865	118.3	0.48906	0.0078483	1.3463	0.76367	0.34708	0.32994	0.0011373	6.0136	0.63525	0.53899	0.83059	0.25392	0.51145	4.0228e-06	4.0046e-06	0.64547	0.90099	-16.064	5297.2	0	10.287	2
